genotype	HEADER_SHAPES	area	hull-area	solidity	perimeter	width	height	longest_axis	center-of-mass-x	center-of-mass-y	hull_vertices	in_bounds	ellipse_center_x	ellipse_center_y	ellipse_major_axis	ellipse_minor_axis	ellipse_angle	ellipse_eccentricity	marker_area
Cq0001.00	SHAPES_DATA	2440.0	2443.5	0.998567628402	189.681239367	57	56	55	2954.40983607	1604.69754098	29	True	2954.48852539	1604.62988281	56.3433570862	53.8066902161	72.5113983154	0.296675267485	126885.0
Cq0001.00	SHAPES_DATA	3274.0	3293.5	0.994079247002	222.752307057	64	65	59	2595.03879047	1609.06047648	27	True	2595.03686523	1609.07836914	65.5564422607	61.9757995605	15.6870927811	0.325968109537	126885.0
Cq0001.00	SHAPES_DATA	2246.0	2238.5	1.0033504579	181.681239367	55	54	46	3098.33437222	1585.77916296	27	True	3098.3190918	1585.77624512	53.4543495178	51.9190368652	131.199630737	0.237947328965	126885.0
Cq0001.00	SHAPES_DATA	3411.0	3416.0	0.998536299766	225.823374748	65	67	54	1520.61712108	1587.90120199	29	True	1520.59716797	1587.91503906	65.9736785889	64.2699356079	1.52340388298	0.225792524394	126885.0
Cq0001.00	SHAPES_DATA	3314.0	3314.0	1.0	224.551296592	64	66	55	2320.84791792	1576.64966807	28	True	2320.87475586	1576.62963867	66.9508132935	61.3862724304	26.6469955444	0.399148863948	126885.0
Cq0001.00	SHAPES_DATA	3372.0	3386.0	0.99586532782	225.96551013	66	67	54	3327.96797153	1574.39205219	31	True	3327.9765625	1574.38085938	67.1194915771	62.3034553528	146.100372314	0.371964811232	126885.0
Cq0001.00	SHAPES_DATA	2586.0	2599.0	0.994998076183	200.994947672	60	58	57	1101.4033256	1541.44895592	27	True	1101.39880371	1541.43054199	58.3515701294	54.7866096497	81.7333908081	0.34417506805	126885.0
Cq0001.00	SHAPES_DATA	2748.0	2756.0	0.99709724238	205.137083054	62	60	55	3009.45269287	1523.77947598	29	True	3009.48852539	1523.77612305	59.1508827209	57.6375770569	60.5429229736	0.22475122327	126885.0
Cq0001.00	SHAPES_DATA	2993.0	2985.0	1.002680067	206.994947672	63	62	50	860.84263281	1517.74239893	28	True	860.813903809	1517.75073242	61.0622634888	60.6747779846	100.339363098	0.112477641882	126885.0
Cq0001.00	SHAPES_DATA	3671.0	3672.0	0.999727668845	235.379723668	71	67	53	1795.90138927	1516.25742305	27	True	1795.90588379	1516.24438477	69.2851257324	66.151550293	109.512878418	0.297336490529	126885.0
Cq0001.00	SHAPES_DATA	3465.0	3499.0	0.990282937982	232.894442439	64	71	57	1441.50937951	1499.68571429	26	True	1441.51245117	1499.72363281	70.7825469971	61.0852966309	19.9379577637	0.505204919011	126885.0
Cq0001.00	SHAPES_DATA	3106.0	3103.5	1.00080554213	214.166520596	65	62	57	1969.32131359	1491.29877656	27	True	1969.30444336	1491.29736328	63.5563964844	60.6569747925	79.2996139526	0.298593672808	126885.0
Cq0001.00	SHAPES_DATA	2979.0	2990.5	0.996154489216	212.267025828	61	61	55	2831.30077207	1465.96005371	27	True	2831.30932617	1465.99707031	61.980556488	59.7088317871	141.573730469	0.268255560459	126885.0
Cq0001.00	SHAPES_DATA	2194.0	2182.0	1.0054995417	178.124890447	53	52	43	2492.56426618	1458.93892434	26	True	2492.59350586	1458.91455078	52.8836936951	51.2948036194	32.4212493896	0.243284359511	126885.0
Cq0001.00	SHAPES_DATA	2956.0	2948.0	1.00271370421	207.480228901	63	63	54	2674.70433018	1397.27097429	28	True	2674.66577148	1397.24133301	61.330909729	59.7405052185	43.3822135925	0.226253445556	126885.0
Cq0001.00	SHAPES_DATA	2886.0	2889.5	0.998788717771	208.752307057	58	61	49	2307.18433818	1395.45356895	24	True	2307.2121582	1395.48449707	62.2621421814	57.7964553833	2.22388386726	0.371891887184	126885.0
Cq0001.00	SHAPES_DATA	3131.0	3133.5	0.999202170097	214.994947672	63	64	57	1908.4081763	1393.95496646	29	True	1908.39733887	1393.97827148	64.4340820312	60.283946991	143.614501953	0.353085666659	126885.0
Cq0001.00	SHAPES_DATA	3329.0	3325.5	1.00105247331	222.308655977	67	65	65	1515.52328026	1386.12496245	29	True	1515.4777832	1386.13061523	65.3313598633	63.3302497864	84.1666488647	0.245605609491	126885.0
Cq0001.00	SHAPES_DATA	2649.0	2627.0	1.00837457175	199.580734134	56	58	51	2387.56360891	1375.25405814	27	True	2387.60205078	1375.26330566	60.5014381409	54.2382354736	35.0272102356	0.443087337994	126885.0
Cq0001.00	SHAPES_DATA	2324.0	2329.0	0.997853155861	186.509666443	53	55	52	3376.97848537	1351.73623064	28	True	3376.95825195	1351.74047852	54.8383407593	52.3532066345	5.02062082291	0.297626009005	126885.0
